date,state_ut,district,disease,rainfall_mm,avg_temp_c,humidity_pct,daily_cases
2018-07-17,Himachal Pradesh,Solan,Dengue,79.54,19.0,86.21,47.0
2018-07-17,Madhya Pradesh,Khargone,Acute Diarrhoeal Disease,131.38,30.03,83.46,33.0
2018-07-17,Madhya Pradesh,Mandla,Acute Diarrhoeal Disease,120.17,29.25,83.67,4.0
2018-07-17,Tamil Nadu,Sivaganga,Chikungunya,19.55,37.23,64.79,20.0
2018-07-18,Madhya Pradesh,Tikamgarh,Acute Diarrhoeal Disease,119.11,33.19,82.49,78.0
2018-07-18,Maharashtra,Chandrapur,Acute Diarrhoeal Disease,198.72,30.03,83.49,22.0
2018-07-19,Jharkhand,West Singhbhum,Acute Diarrhoeal Disease,43.19,30.03,78.61,12.0
2018-07-19,Tamil Nadu,Dindigul,Acute Diarrhoeal Disease,23.65,36.51,67.91,56.0
2018-07-20,Gujarat,Kheda,Acute Diarrhoeal Disease,146.78,17.29,87.3,18.0
2018-07-20,Punjab,Ludhiana,Cholera,101.76,29.99,83.35,66.0
2018-07-21,Punjab,Hoshiarpur,Cholera,100.35,29.64,83.44,355.0
2018-07-22,Punjab,Ludhiana,Cholera,142.36,29.3,83.7,75.0
2018-07-23,Gujarat,Porbandar,Acute Diarrhoeal Disease,126.46,30.03,83.46,26.0
2018-07-23,Maharashtra,Amravati,Acute Diarrhoeal Disease,37.31,30.03,76.75,9.0
2018-07-24,Bihar,Munger,Acute Diarrhoeal Disease,34.05,38.81,72.82,16.0
2018-07-24,Goa,South Goa,Malaria,298.07,30.03,83.49,5.0
2018-07-24,Punjab,Patiala,Acute Diarrhoeal Disease,117.03,30.03,83.43,71.0
2018-07-24,West Bengal,Purulia,Dengue,53.56,30.25,80.72,651.0
2018-07-25,Madhya Pradesh,Burhanpur,Acute Diarrhoeal Disease,61.98,30.03,81.83,10.0
2018-07-26,Haryana,Ambala,Acute Diarrhoeal Disease,111.74,29.13,83.68,21.0
2018-07-26,Telangana,Khammam,Chikungunya,49.59,30.03,80.09,40.0
2018-07-26,West Bengal,Purulia,Acute Diarrhoeal Disease,62.48,30.03,81.88,57.0
2018-07-27,Madhya Pradesh,Satna,Malaria,142.94,30.03,83.48,15.0
2018-07-27,Tamil Nadu,Pudukkottai,Dengue,4.2,36.23,51.02,73.0
2018-07-27,Tamil Nadu,Thanjavur,Acute Diarrhoeal Disease,3.71,40.05,49.37,10.0
2018-07-27,Telangana,Karimnagar,Chikungunya,34.15,30.03,75.5,31.0
2018-07-28,Haryana,Kurukshetra,Acute Diarrhoeal Disease,102.99,27.5,84.11,11.0
2018-07-28,Madhya Pradesh,Panna,Acute Diarrhoeal Disease,110.7,30.03,83.4,23.0
2018-07-28,Punjab,Jalandhar,Acute Diarrhoeal Disease,91.07,27.33,84.01,10.0
2018-07-28,Tamil Nadu,Tiruvarur,Acute Diarrhoeal Disease,9.07,36.19,55.94,270.0
2018-07-28,West Bengal,Purulia,Dengue,90.24,30.03,83.18,16.0
2018-08-01,Madhya Pradesh,Hoshangabad,Acute Diarrhoeal Disease,15.06,28.11,63.88,14.0
2018-08-02,Himachal Pradesh,Bilaspur,Dengue,40.8,24.03,79.72,416.0
2018-08-02,Jharkhand,East Singhbhum,Acute Diarrhoeal Disease,112.39,28.11,83.98,47.0
2018-08-02,Tamil Nadu,Madurai,Chikungunya,13.7,38.55,59.56,120.0
2018-08-03,Bihar,Aurangabad,Acute Diarrhoeal Disease,244.54,28.11,84.07,7.0
2018-08-03,Bihar,Muzaffarpur,Dengue,114.76,28.11,84.0,10.0
2018-08-03,Delhi,North Delhi,Cholera,6.78,29.79,55.58,12.0
2018-08-03,Jammu and Kashmir,Kupwara,Acute Diarrhoeal Disease,29.6,17.39,77.15,90.0
2018-08-03,Madhya Pradesh,Sehore,Acute Diarrhoeal Disease,6.96,26.51,56.76,22.0
2018-08-03,Tamil Nadu,Thanjavur,Acute Diarrhoeal Disease,12.67,37.18,59.05,15.0
2018-08-03,West Bengal,Murshidabad,Dengue,119.58,28.11,84.01,344.0
2018-08-04,Jharkhand,Bokaro,Acute Diarrhoeal Disease,144.52,28.11,84.05,31.0
2018-08-04,Maharashtra,Nashik,Chikungunya,37.41,26.58,77.82,73.0
2018-08-04,West Bengal,Murshidabad,Dengue,110.72,28.11,83.98,391.0
2018-08-05,Karnataka,Bijapur,Chikungunya,10.91,32.66,58.76,18.0
2018-08-06,Haryana,Kurukshetra,Acute Diarrhoeal Disease,15.33,25.53,64.89,20.0
2018-08-06,Jharkhand,East Singhbhum,Acute Diarrhoeal Disease,119.04,28.11,84.01,43.0
2018-08-06,Karnataka,Bagalkot,Chikungunya,12.4,24.77,62.52,20.0
2018-08-06,Karnataka,Bagalkot,Chikungunya,12.4,24.77,62.52,13.0
2018-08-06,Karnataka,Bengaluru,Chikungunya,6.71,27.37,56.24,22.0
2018-08-06,Maharashtra,Satara,Dengue,10.02,28.92,59.04,39.0
2018-08-06,Tamil Nadu,Virudhunagar- Sivakasi,Chikungunya,4.84,41.35,50.14,44.0
2018-08-06,Uttar Pradesh,Siddharth Nagar,Acute Diarrhoeal Disease,204.87,10.0,89.5,32.0
2018-08-06,West Bengal,Murshidabad,Dengue,114.8,28.11,84.0,532.0
2018-08-06,West Bengal,Paschim Medinipur,Dengue,131.89,28.11,84.04,1430.0
2018-08-08,Jharkhand,Simdega,Acute Diarrhoeal Disease,119.36,28.11,84.01,8.0
2018-08-08,Madhya Pradesh,Panna,Acute Diarrhoeal Disease,30.77,28.11,74.52,25.0
2018-08-09,Madhya Pradesh,Umaria,Acute Diarrhoeal Disease,65.49,28.11,82.72,10.0
2018-08-10,Bihar,Nawada,Acute Diarrhoeal Disease,104.84,26.63,84.38,10.0
2018-08-10,Delhi,North Delhi,Dengue,38.07,33.57,75.96,48.0
2018-08-10,Himachal Pradesh,Bilaspur,Dengue,129.48,19.74,86.55,680.0
2018-08-10,Madhya Pradesh,Chhatarpur,Acute Diarrhoeal Disease,49.02,29.97,80.0,15.0
2018-08-10,Madhya Pradesh,Khargone,Acute Diarrhoeal Disease,23.79,28.11,70.52,165.0
2018-08-10,Madhya Pradesh,Raisen,Acute Diarrhoeal Disease,36.34,16.55,80.43,13.0
2018-08-10,Odisha,Khordha,Acute Diarrhoeal Disease,167.26,29.3,83.71,9.0
2018-08-12,Telangana,Karimnagar,Chikungunya,39.95,27.43,78.43,17.0
2018-08-13,Jammu and Kashmir,Kupwara,Acute Diarrhoeal Disease,38.47,20.21,80.11,42.0
2018-08-13,Karnataka,Chikkaballapura,Chikungunya,30.55,31.31,73.46,15.0
2018-08-13,Maharashtra,Nagpur,Acute Diarrhoeal Disease,88.83,28.11,83.73,24.0
2018-08-13,Maharashtra,Wardha,Dengue,88.83,28.11,83.73,62.0
2018-08-13,Uttar Pradesh,Jaunpur,Acute Diarrhoeal Disease,73.27,24.97,84.16,45.0
2018-08-13,Uttar Pradesh,Siddharth Nagar,Acute Diarrhoeal Disease,70.03,28.52,82.91,10.0
2018-08-13,West Bengal,North 24 Parganas,Acute Diarrhoeal Disease,22.28,27.45,69.7,253.0
2018-08-14,Himachal Pradesh,Bilaspur,Dengue,125.91,22.9,85.59,339.0
2018-08-14,Telangana,Karimnagar,Dengue,53.69,28.11,81.38,6.0
2018-08-14,West Bengal,Paschim Medinipur,Dengue,37.91,28.01,77.57,1568.0
2018-08-16,Jharkhand,Chatra,Acute Diarrhoeal Disease,74.29,28.11,83.26,72.0
2018-08-16,Maharashtra,Satara,Dengue,20.14,28.71,67.79,13.0
2018-08-16,Puducherry,Pondicherry,Chikungunya,27.92,28.11,73.03,27.0
2018-08-17,Jharkhand,Simdega,Acute Diarrhoeal Disease,92.25,25.28,84.64,20.0
2018-08-20,Madhya Pradesh,Gwalior,Cholera,61.78,31.28,81.44,144.0
2018-08-20,Madhya Pradesh,Morena,Cholera,73.39,32.14,82.01,6.0
2018-08-20,Madhya Pradesh,Panna,Acute Diarrhoeal Disease,86.83,30.47,82.98,13.0
2018-08-20,West Bengal,North 24 Parganas,Acute Diarrhoeal Disease,40.42,27.5,78.56,253.0
2018-08-21,Bihar,Munger,Acute Diarrhoeal Disease,75.17,27.14,83.6,85.0
2018-08-21,Madhya Pradesh,Burhanpur,Cholera,99.97,28.11,83.89,16.0
2018-08-21,Madhya Pradesh,Hoshangabad,Acute Diarrhoeal Disease,128.82,28.11,84.04,11.0
2018-08-21,West Bengal,Paschim Medinipur,Dengue,53.45,27.69,81.47,497.0
2018-08-22,Jharkhand,Bokaro,Acute Diarrhoeal Disease,45.06,28.0,79.71,48.0
2018-08-23,Chhattisgarh,Bastar,Dengue,65.05,25.37,83.5,64.0
2018-08-23,Jharkhand,West Singhbhum,Acute Diarrhoeal Disease,33.4,28.56,75.62,21.0
2018-08-23,Madhya Pradesh,Narsinghpur,Acute Diarrhoeal Disease,79.57,28.11,83.48,27.0
2018-08-23,Maharashtra,Amravati,Acute Gastroenteritis,184.45,28.11,84.07,17.0
2018-08-23,Maharashtra,Nagpur,Dengue,136.02,24.97,84.99,18.0
2018-08-23,Telangana,Adilabad,Acute Diarrhoeal Disease,138.3,28.11,84.05,12.0
2018-08-23,Uttar Pradesh,Jaunpur,Acute Diarrhoeal Disease,51.99,28.83,80.89,24.0
2018-08-23,West Bengal,Murshidabad,Dengue,36.37,30.57,76.23,651.0
2018-08-24,Karnataka,Chamarajanagar,Malaria,9.08,26.86,58.75,16.0
2018-08-24,Maharashtra,Satara,Chikungunya,27.49,26.31,73.32,7.0
2018-08-24,Uttarakhand,Haridwar,Acute Diarrhoeal Disease,106.74,28.72,83.77,50.0
2018-08-25,Madhya Pradesh,Morena,Cholera,114.07,28.51,83.87,12.0
2018-08-25,Punjab,Fatehgarh Sahib,Acute Diarrhoeal Disease,31.62,26.24,75.49,52.0
2018-08-27,Madhya Pradesh,Satna,Acute Diarrhoeal Disease,118.48,28.11,84.01,12.0
2018-08-27,Punjab,S.A.S Nagar,Cholera,26.4,26.73,72.57,15.0
2018-08-28,Andhra Pradesh,Prakasam,Acute Diarrhoeal Disease,4.6,36.9,51.23,35.0
2018-08-28,Karnataka,Shimoga,Chikungunya,24.62,22.61,72.71,19.0
2018-08-28,Madhya Pradesh,Shahdol,Acute Diarrhoeal Disease,78.31,28.11,83.44,9.0
2018-08-28,Madhya Pradesh,Shivpuri,Acute Diarrhoeal Disease,76.81,27.59,83.53,15.0
2018-08-28,Madhya Pradesh,Singrauli,Acute Diarrhoeal Disease,66.01,27.68,82.89,4.0
2018-08-28,Maharashtra,Satara,Chikungunya,14.69,29.05,63.28,7.0
2018-08-28,Maharashtra,Satara,Chikungunya,14.69,29.05,63.28,16.0
2018-08-28,Maharashtra,Satara,Chikungunya,20.08,26.03,68.55,7.0
2018-08-28,Odisha,Bolangir,Acute Gastroenteritis,97.63,28.11,83.87,17.0
2018-08-28,Punjab,Ludhiana,Cholera,16.93,26.07,66.07,38.0
2018-08-28,Rajasthan,Pratapgarh,Acute Diarrhoeal Disease,39.73,23.59,79.51,114.0
2018-08-28,Rajasthan,Sikar,Acute Diarrhoeal Disease,26.89,28.24,72.4,10.0
2018-08-28,Tamil Nadu,Sivaganga,Acute Diarrhoeal Disease,7.23,42.1,52.35,11.0
2018-08-28,West Bengal,Nadia,Dengue,35.76,23.75,78.04,465.0
2018-09-01,Maharashtra,Gadchiroli,Acute Diarrhoeal Disease,101.11,28.35,83.83,62.0
2018-09-02,Bihar,Madhubani,Acute Diarrhoeal Disease,76.52,25.33,84.2,15.0
2018-09-02,Chandigarh,Chandigarh,Dengue,32.39,27.81,75.39,18.0
2018-09-02,Gujarat,Surat,Acute Diarrhoeal Disease,26.72,15.64,76.08,54.0
2018-09-02,Maharashtra,Aurangabad,Dengue,16.42,30.79,64.24,4.0
2018-09-03,Uttar Pradesh,Bareilly,Malaria,78.65,29.33,83.08,36904.0
2018-09-04,West Bengal,Paschim Medinipur,Dengue,67.97,28.41,82.81,1430.0
2018-09-05,Goa,North Goa,Acute Diarrhoeal Disease,49.32,24.97,81.56,35.0
2018-09-05,Maharashtra,Sangli,Acute Diarrhoeal Disease,16.25,27.04,65.21,17.0
2018-09-05,Tamil Nadu,Sivaganga,Chikungunya,11.28,34.38,58.59,41.0
2018-09-05,Uttarakhand,Tehri,Dengue,144.98,14.36,88.18,21.0
2018-09-06,Maharashtra,Jalgaon,Cholera,8.16,28.85,57.24,32.0
2018-09-06,Rajasthan,Jhunjhunu,Acute Diarrhoeal Disease,5.83,32.54,53.79,27.0
2018-09-07,Gujarat,Valsad,Acute Diarrhoeal Disease,51.81,24.86,82.05,48.0
2018-09-07,Haryana,Kurukshetra,Acute Diarrhoeal Disease,94.61,28.85,83.61,11.0
2018-09-07,Madhya Pradesh,Shahdol,Acute Diarrhoeal Disease,171.12,28.35,83.99,16.0
2018-09-07,West Bengal,Nadia,Dengue,61.86,27.14,82.69,479.0
2018-09-08,Assam,Sibsagar,Acute Diarrhoeal Disease,56.4,28.23,81.74,19.0
2018-09-08,Tamil Nadu,Pudukkottai,Acute Diarrhoeal Disease,2.75,38.25,48.91,25.0
2018-09-08,Uttar Pradesh,Siddharth Nagar,Acute Diarrhoeal Disease,72.11,28.23,83.12,33.0
2018-09-09,Jammu and Kashmir,Ganderbal,Acute Diarrhoeal Disease,24.51,22.48,72.68,363.0
2018-09-09,West Bengal,Nadia,Dengue,56.33,27.33,82.0,286.0
2018-09-10,West Bengal,Nadia,Dengue,53.19,28.13,81.3,587.0
2018-09-11,Madhya Pradesh,Sheopur,Acute Diarrhoeal Disease,55.47,10.0,87.08,35.0
2018-09-11,Maharashtra,Nagpur,Dengue,60.24,28.46,82.13,52.0
2018-09-11,Odisha,Nayagarh,Acute Diarrhoeal Disease,133.93,28.62,83.89,12.0
2018-09-12,Punjab,Ludhiana,Cholera,60.81,28.79,82.09,12.0
2018-09-14,West Bengal,Nadia,Dengue,29.05,24.83,74.63,419.0
2018-09-15,Bihar,Saran,Acute Diarrhoeal Disease,38.91,27.85,77.96,40.0
2018-09-15,Karnataka,Haveri,Acute Diarrhoeal Disease,0.74,27.53,50.02,18.0
2018-09-15,Sikkim,Gangtok,Acute Diarrhoeal Disease,199.64,10.0,89.5,20.0
2018-09-15,Tamil Nadu,Sivaganga,Chikungunya,34.45,40.23,72.57,29.0
2018-09-17,Assam,Tinsukia,Acute Diarrhoeal Disease,53.66,25.56,82.14,79.0
2018-09-17,Chhattisgarh,Bemetara,Acute Diarrhoeal Disease,1.99,30.77,50.36,107.0
2018-09-17,Maharashtra,Beed,Dengue,2.39,37.23,48.84,10.0
2018-09-17,Telangana,Sangareddy,Acute Diarrhoeal Disease,14.46,32.45,62.06,18.0
2018-09-18,Maharashtra,Nagpur,Dengue,2.26,32.01,50.26,15.0
2018-09-19,Chhattisgarh,Jashpur,Acute Diarrhoeal Disease,31.32,28.5,74.68,14.0
2018-09-19,Tamil Nadu,Tiruppur,Chikungunya,10.94,38.87,56.93,22.0
2018-09-21,Punjab,Patiala,Acute Diarrhoeal Disease,0.38,28.09,49.47,19.0
2018-09-21,West Bengal,South 24 Parganas,Dengue,57.99,29.52,81.55,728.0
2018-09-22,Karnataka,Bagalkot,Acute Diarrhoeal Disease,25.38,35.68,69.26,38.0
2018-09-23,Chhattisgarh,Bastar,Dengue,128.22,25.74,84.75,23.0
2018-09-23,Jharkhand,West Singhbhum,Acute Diarrhoeal Disease,43.04,28.49,79.03,12.0
2018-09-23,Maharashtra,Pune,Dengue,13.03,31.58,61.05,51.0
2018-09-23,Tamil Nadu,Vellore,Acute Diarrhoeal Disease,26.68,31.07,71.43,21.0
2018-09-24,Bihar,Jamui,Acute Diarrhoeal Disease,45.58,30.64,79.04,33.0
2018-09-24,Karnataka,Chamarajanagar,Dengue,6.57,31.86,54.75,24.0
2018-09-24,Uttar Pradesh,Kannauj,Acute Diarrhoeal Disease,17.95,30.8,65.48,39.0
2018-09-25,Assam,Barpeta,Acute Diarrhoeal Disease,54.43,28.0,81.53,32.0
2018-09-25,Jharkhand,Dhanbad,Dengue,43.12,29.07,78.88,38.0
2018-09-26,Karnataka,Kalaburagi,Chikungunya,12.73,32.9,60.39,28.0
2018-09-28,Assam,Karbi-Anglong,Dengue,49.81,27.57,80.87,18.0
2018-09-28,Maharashtra,Satara,Dengue,16.1,34.75,62.78,64.0
2018-09-28,Punjab,Hoshiarpur,Cholera,300.0,26.78,84.47,22.0
2018-09-28,Tamil Nadu,Virudhunagar,Acute Diarrhoeal Disease,54.66,39.12,78.22,45.0
2018-10-02,Assam,Darrang,Acute Diarrhoeal Disease,39.53,23.26,79.55,11.0
2018-10-02,Maharashtra,Pune,Chikungunya,32.82,31.8,74.39,33.0
2018-10-03,Uttar Pradesh,Kannauj,Acute Diarrhoeal Disease,0.28,32.4,48.07,111.0
2018-10-04,Kerala,Malappuram,Dengue,151.5,27.47,84.25,50.0
2018-10-04,Maharashtra,Pune,Dengue,34.36,30.78,75.36,51.0
2018-10-05,Maharashtra,Nashik,Dengue,20.0,31.02,66.99,14.0
2018-10-06,Madhya Pradesh,Rewa,Malaria,0.32,34.8,47.4,91.0
2018-10-08,Bihar,Muzaffarpur,Dengue,6.13,30.45,54.73,47.0
2018-10-08,Chhattisgarh,Korba,Acute Diarrhoeal Disease,0.33,30.98,48.55,41.0
2018-10-10,Rajasthan,Bikaner,Dengue,0.01,44.66,44.11,9.0
2018-10-11,Bihar,Munger,Acute Diarrhoeal Disease,5.95,29.11,54.95,13.0
2018-10-11,Rajasthan,Alwar,Acute Diarrhoeal Disease,3.52,34.66,50.78,107.0
2018-10-11,Rajasthan,Ganganagar,Dengue,4.74,32.72,52.63,126.0
2018-10-12,Nagaland,Mokokchung,Dengue,23.89,26.41,71.1,1.0
2018-10-13,Bihar,Muzaffarpur,Acute Diarrhoeal Disease,33.71,28.68,75.71,4.0
2018-10-15,Maharashtra,Amravati,Acute Diarrhoeal Disease,0.0,37.17,46.35,17.0
2018-10-16,Bihar,Siwan,Dengue,10.33,27.74,59.69,134.0
2018-10-16,Punjab,Gurdaspur,Acute Diarrhoeal Disease,6.63,26.46,56.43,40.0
2018-10-18,Himachal Pradesh,Kullu,Acute Diarrhoeal Disease,3.33,12.98,57.09,17.0
2018-10-19,Maharashtra,Nandurbar,Cholera,0.01,36.63,46.52,43.0
2018-10-19,Uttar Pradesh,Auraiya,Dengue,0.12,31.59,48.15,103.0
2018-10-22,Chhattisgarh,Bastar,Dengue,0.1,30.68,48.4,5.0
2018-10-24,Rajasthan,Sri Ganganagar,Dengue,0.17,33.35,47.68,190.0
2018-10-25,Madhya Pradesh,Guna,Dengue,0.2,39.48,45.86,10.0
2018-10-25,Maharashtra,Amravati,Dengue,0.1,37.8,46.26,17.0
2018-10-25,Maharashtra,Sholapur,Dengue,1.1,40.43,46.53,16.0
2018-10-25,Maharashtra,Thane,Acute Diarrhoeal Disease,8.74,32.82,56.63,30.0
2018-10-26,Telangana,Rangareddy,Acute Diarrhoeal Disease,1.13,33.9,48.52,27.0
2018-10-26,West Bengal,Birbhum,Cholera,0.18,29.68,48.78,49.0
2018-10-27,Maharashtra,Gadchiroli,Malaria,0.53,30.21,49.0,114.0
2018-10-27,Telangana,Nizamabad,Acute Diarrhoeal Disease,0.85,32.34,48.69,27.0
2018-10-28,Assam,Golaghat,Acute Diarrhoeal Disease,8.96,26.84,58.64,35.0
2018-10-28,Madhya Pradesh,Bhind,Chikungunya,0.04,33.15,47.6,45.0
2018-10-28,Maharashtra,Nashik,Dengue,0.25,34.97,47.27,27.0
2018-10-28,Maharashtra,Nashik,Chikungunya,0.23,34.89,47.28,30.0
2018-10-28,Maharashtra,Sholapur,Dengue,0.8,38.89,46.67,7.0
2018-10-28,Maharashtra,Yavatmal,Acute Diarrhoeal Disease,0.1,33.57,47.54,45.0
2018-10-28,Puducherry,Puducherry,Chikungunya,2.06,29.77,50.73,32.0
2018-10-28,West Bengal,Rampurhat,Cholera,0.18,29.27,48.91,102.0
2018-11-01,Kerala,Kottayam,Acute Diarrhoeal Disease,11.75,29.92,60.38,24.0
2018-11-02,Assam,Marigaon,Malaria,3.69,28.19,52.91,7.0
2018-11-02,Maharashtra,Amravati,Acute Diarrhoeal Disease,0.03,35.46,46.89,17.0
2018-11-02,Maharashtra,Kolhapur,Acute Diarrhoeal Disease,0.01,34.49,47.16,34.0
2018-11-02,West Bengal,Birbhum,Cholera,1.15,28.59,50.13,117.0
2018-11-05,Andhra Pradesh,Srikakulam,Acute Diarrhoeal Disease,3.25,29.13,52.16,36.0
2018-11-05,Maharashtra,Kolhapur,Acute Diarrhoeal Disease,2.3,33.11,49.98,71.0
2018-11-06,Odisha,Keonjhar,Acute Diarrhoeal Disease,5.57,26.67,55.29,7.0
2018-11-07,Karnataka,Tumkur,Malaria,9.55,29.28,58.48,21.0
2018-11-08,Telangana,Nizamabad,Dengue,1.69,31.94,49.69,591.0
2018-11-09,Odisha,Bhadrak,Acute Diarrhoeal Disease,6.46,29.76,55.27,14.0
2018-11-14,Kerala,Wayanad,Acute Diarrhoeal Disease,4.95,26.13,54.82,12.0
2018-11-14,Madhya Pradesh,Rewa,Acute Diarrhoeal Disease,0.0,30.52,48.35,10.0
2018-11-15,Telangana,Nizamabad,Acute Diarrhoeal Disease,0.01,33.71,47.39,27.0
2018-11-16,Karnataka,Kalaburagi,Chikungunya,0.01,39.16,45.76,33.0
2018-11-16,Karnataka,Raichur,Dengue,0.01,38.43,45.98,12.0
2018-11-17,Karnataka,Belagavi,Acute Diarrhoeal Disease,0.01,33.5,47.46,10.0
2018-11-24,Tripura,Khowai,Acute Diarrhoeal Disease,0.21,25.95,49.94,15.0
2018-11-26,Assam,Barpeta,Acute Diarrhoeal Disease,0.11,24.76,50.18,14.0
2018-11-26,Chhattisgarh,Bastar,Dengue,0.01,28.53,48.95,5.0
2018-11-26,Maharashtra,Nagpur,Acute Diarrhoeal Disease,0.0,33.39,47.48,91.0
2018-11-26,Puducherry,Puducherry & Karaikal,Dengue,70.38,26.61,83.51,49.0
2018-11-28,Bihar,Purnia,Dengue,0.0,27.01,49.4,32.0
2018-11-28,Jharkhand,Dhanbad,Dengue,0.0,28.39,48.99,10.0
2018-11-28,Jharkhand,Godda,Dengue,0.0,28.54,48.94,16.0
2018-11-28,Madhya Pradesh,Damoh,Acute Diarrhoeal Disease,0.0,29.09,48.78,18.0
2018-11-28,Maharashtra,Akola,Dengue,0.01,34.06,47.29,14.0
2018-12-01,Andhra Pradesh,Srikakulam,Acute Diarrhoeal Disease,0.01,28.24,49.04,39.0
2018-12-03,Tamil Nadu,Dharmapuri,Chikungunya,4.08,28.2,53.31,22.0
2018-12-06,Karnataka,Kalaburagi,Chikungunya,0.79,33.79,48.19,37.0
2018-12-09,Bihar,Nalanda,Acute Diarrhoeal Disease,0.0,24.76,50.07,65.0
2018-12-10,Chhattisgarh,Bastar,Dengue,0.52,28.24,49.57,5.0
2018-12-11,Maharashtra,Akola,Dengue,1.94,30.79,50.3,8.0
2018-12-12,Tripura,Agartala,Acute Diarrhoeal Disease,0.0,25.04,49.99,102.0
2018-12-15,Uttarakhand,Nainital,Acute Diarrhoeal Disease,2.04,15.57,54.96,9.0
2018-12-20,Karnataka,Davangere,Chikungunya,0.04,29.1,48.81,32.0
2018-12-23,Karnataka,Chikkaballapura,Acute Diarrhoeal Disease,0.18,31.01,48.38,17.0
2018-12-24,Kerala,Wayanad,Acute Diarrhoeal Disease,29.34,25.82,74.48,70.0
2018-12-25,Karnataka,Shivamogga,Acute Diarrhoeal Disease,0.06,30.53,48.4,170.0
2018-12-25,Punjab,S.A.S Nagar,Acute Diarrhoeal Disease,0.01,17.37,52.3,12.0
2018-12-25,Tamil Nadu,Tiruvarur,Malaria,53.09,26.04,81.91,31.0
2018-12-26,Chhattisgarh,Raigarh,Acute Diarrhoeal Disease,0.01,22.4,50.79,25.0
2018-12-26,Kerala,Kasaragod,Acute Diarrhoeal Disease,6.51,28.02,55.84,49.0
2018-12-26,Maharashtra,Sindhudurg,Acute Diarrhoeal Disease,0.01,29.24,48.74,11.0
2018-12-28,Karnataka,Haveri,Acute Diarrhoeal Disease,0.47,27.83,49.64,25.0
2019-01-01,Gujarat,Mahesana,Acute Diarrhoeal Disease,0.01,24.86,50.05,12.0
2019-01-03,Karnataka,Haveri,Acute Diarrhoeal Disease,0.03,27.69,49.22,13.0
2019-01-03,Tamil Nadu,Salem,Chikungunya,7.57,28.41,56.8,83.0
2019-01-04,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Cholera,0.01,30.92,48.23,6.0
2019-01-04,Tamil Nadu,Dharmapuri,Dengue,2.92,29.98,51.57,37.0
2019-01-04,Tamil Nadu,Dharmapuri,Dengue And Chikungunya,2.92,29.98,51.57,11.0
2019-01-06,Assam,Jorhat,Dengue,2.07,20.45,53.54,12.0
2019-01-07,Maharashtra,Gadchiroli,Malaria,0.0,27.09,49.38,3.0
2019-01-10,Gujarat,Anand,Acute Diarrhoeal Disease,0.01,25.6,49.83,75.0
2019-01-10,Puducherry,Puducherry,Acute Diarrhoeal Disease,0.1,28.85,48.95,17.0
2019-01-14,Meghalaya,West Khasi Hills,Acute Diarrhoeal Disease,3.08,18.37,55.21,108.0
2019-01-15,Maharashtra,Thane,Dengue,0.01,31.37,48.09,9.0
2019-01-20,Haryana,Ambala,Acute Diarrhoeal Disease,0.14,16.12,52.81,15.0
2019-01-20,Odisha,Koraput,Acute Diarrhoeal Disease,0.01,26.53,49.55,11.0
2019-01-22,Karnataka,Hassan,Acute Diarrhoeal Disease,0.01,32.31,47.82,28.0
2019-01-23,Haryana,Yamuna Nagar,Acute Diarrhoeal Disease,53.02,18.26,84.23,45.0
2019-01-23,West Bengal,Birbhum,Acute Diarrhoeal Disease,0.01,24.67,50.11,51.0
2019-01-24,Karnataka,Bagalkot,Chikungunya,0.01,35.02,47.0,33.0
2019-01-24,Karnataka,Tumkur,Chikungunya,0.01,32.19,47.85,137.0
2019-01-24,Meghalaya,Jaintia Hills,Acute Diarrhoeal Disease,0.29,19.89,51.84,28.0
2019-01-27,Odisha,Jagatsinghpur,Acute Diarrhoeal Disease,0.39,28.99,49.21,21.0
2019-01-28,Andhra Pradesh,Visakhapatnam,Acute Diarrhoeal Disease,1.02,28.31,50.08,23.0
2019-01-28,Rajasthan,Jaipur,Acute Diarrhoeal Disease,0.2,20.3,51.62,100.0
2019-01-28,Uttar Pradesh,Bareilly,Malaria,36.76,18.37,80.04,2102.0
2019-02-01,Karnataka,Dakshina Kannada,Acute Diarrhoeal Disease,0.07,29.24,48.8,27.0
2019-02-04,Meghalaya,East Khasi Hills,Acute Diarrhoeal Disease,11.57,20.27,63.1,54.0
2019-02-05,Tamil Nadu,Pudukottai,Chikungunya,2.52,31.38,50.73,25.0
2019-02-05,Tamil Nadu,Ramanathapuram,Chikungunya,5.0,33.14,57.75,21.0
2019-02-06,Goa,North Goa,Acute Diarrhoeal Disease,0.0,29.73,48.58,19.0
2019-02-06,Meghalaya,West Garo Hills,Acute Diarrhoeal Disease,0.0,21.96,50.92,14.0
2019-02-06,Odisha,Angul,Acute Diarrhoeal Disease,0.01,26.49,49.56,14.0
2019-02-11,Karnataka,Udupi,Dengue,0.43,31.91,48.37,8.0
2019-02-12,Punjab,S.A.S Nagar,Acute Diarrhoeal Disease,70.55,17.04,86.39,8.0
2019-02-13,Kerala,Pathanamthitta,Acute Diarrhoeal Disease,23.12,28.88,69.85,6.0
2019-02-14,Tamil Nadu,Madurai,Acute Diarrhoeal Disease,10.71,34.32,58.08,41.0
2019-02-15,Tamil Nadu,Thoothukudi,Acute Diarrhoeal Disease,20.13,35.38,65.78,34.0
2019-02-17,Tamil Nadu,Erode,Chikungunya,0.42,36.23,47.07,22.0
